,TEAM,PTS_1H,PTS,HOME,EFG_PCT_RANK_LAST50,FTA_RATE_RANK_LAST50,TOV_PCT_RANK_LAST50,OREB_PCT_RANK_LAST50,OPP_EFG_PCT_RANK_LAST50,OPP_FTA_RATE_RANK_LAST50,OPP_TOV_PCT_RANK_LAST50,OPP_OREB_PCT_RANK_LAST50,PTS_1H_AVG,PTS_AVG
1420,MIN,54.0,116.0,0.0,7.0,4.0,29.0,18.0,14.0,24.0,24.0,10.0,57.5,114.3
1421,GSW,51.0,110.0,30.0,13.0,25.0,22.0,3.0,1.0,20.0,10.0,5.0,58.62,120.14
1422,POR,57.0,110.0,0.0,30.0,17.0,27.0,5.0,15.0,1.0,22.0,13.0,54.2,108.44
1423,LAL,56.0,116.0,30.0,8.0,5.0,18.0,29.0,25.0,25.0,4.0,28.0,60.78,118.28
1424,MIL,49.0,97.0,0.0,3.0,6.0,5.0,27.0,18.0,27.0,3.0,6.0,60.62,122.5
1425,ORL,65.0,112.0,30.0,18.0,2.0,26.0,7.0,6.0,10.0,30.0,8.0,55.8,112.06
1426,TOR,46.0,94.0,0.0,17.0,15.0,10.0,16.0,2.0,2.0,29.0,11.0,56.66,115.14
1427,BOS,55.0,117.0,30.0,4.0,22.0,4.0,20.0,28.0,3.0,17.0,21.0,62.5,120.5
1428,MIA,63.0,117.0,0.0,21.0,8.0,14.0,24.0,30.0,9.0,14.0,20.0,56.54,110.88
1429,ATL,52.0,109.0,30.0,20.0,10.0,9.0,4.0,12.0,6.0,11.0,2.0,61.8,121.14
1430,CLE,68.0,118.0,0.0,10.0,19.0,20.0,12.0,14.0,24.0,24.0,10.0,58.5,115.54
1431,GSW,52.0,110.0,30.0,13.0,25.0,22.0,3.0,4.0,12.0,9.0,12.0,58.62,120.14
1432,PHI,48.0,114.0,0.0,24.0,3.0,1.0,9.0,27.0,29.0,28.0,7.0,59.44,117.22
1433,DET,56.0,106.0,30.0,22.0,16.0,28.0,17.0,10.0,26.0,6.0,25.0,54.7,113.32
1434,CHA,57.0,124.0,0.0,27.0,30.0,21.0,25.0,23.0,22.0,13.0,30.0,51.4,107.36
1435,WAS,63.0,117.0,30.0,23.0,28.0,17.0,30.0,29.0,13.0,12.0,16.0,57.12,114.22
1436,BKN,54.0,107.0,0.0,25.0,27.0,6.0,13.0,2.0,2.0,29.0,11.0,55.16,112.6
1437,BOS,66.0,121.0,30.0,4.0,22.0,4.0,20.0,13.0,16.0,25.0,19.0,62.5,120.5
1438,NOP,48.0,101.0,0.0,12.0,7.0,15.0,8.0,5.0,30.0,20.0,9.0,59.9,117.24
1439,HOU,54.0,104.0,30.0,28.0,9.0,11.0,10.0,11.0,14.0,5.0,4.0,55.1,113.58
1440,UTA,76.0,127.0,0.0,16.0,12.0,30.0,1.0,16.0,17.0,2.0,23.0,58.38,118.72
1441,MEM,63.0,121.0,30.0,29.0,21.0,24.0,23.0,22.0,5.0,27.0,17.0,52.46,106.66
1442,MIN,56.0,117.0,0.0,7.0,4.0,29.0,18.0,21.0,7.0,21.0,18.0,57.5,114.3
1443,SAS,54.0,110.0,30.0,26.0,29.0,23.0,22.0,1.0,20.0,10.0,5.0,55.66,111.76
1444,LAC,51.0,126.0,0.0,9.0,11.0,12.0,15.0,19.0,15.0,15.0,26.0,58.24,117.38
1445,DAL,77.0,144.0,30.0,11.0,14.0,3.0,26.0,8.0,8.0,18.0,24.0,60.56,118.42
1447,PHX,63.0,119.0,30.0,6.0,1.0,25.0,11.0,15.0,1.0,22.0,13.0,61.28,118.14
1448,OKC,42.0,98.0,0.0,2.0,18.0,2.0,28.0,24.0,21.0,16.0,1.0,60.36,122.08
1449,SAC,53.0,105.0,30.0,5.0,24.0,16.0,21.0,3.0,23.0,1.0,29.0,60.02,119.1
1450,MIL,60.0,124.0,0.0,3.0,6.0,5.0,27.0,26.0,28.0,8.0,27.0,60.62,122.5
1451,IND,66.0,126.0,30.0,1.0,26.0,13.0,19.0,6.0,10.0,30.0,8.0,61.52,123.16
1452,ATL,73.0,120.0,0.0,20.0,10.0,9.0,4.0,18.0,27.0,3.0,6.0,61.8,121.14
1453,ORL,69.0,119.0,30.0,18.0,2.0,26.0,7.0,30.0,9.0,14.0,20.0,55.8,112.06
1454,WAS,65.0,132.0,0.0,23.0,28.0,17.0,30.0,29.0,13.0,12.0,16.0,57.12,114.22
1455,CHA,46.0,116.0,30.0,27.0,30.0,21.0,25.0,23.0,22.0,13.0,30.0,51.4,107.36
1456,UTA,60.0,118.0,0.0,16.0,12.0,30.0,1.0,26.0,28.0,8.0,27.0,58.38,118.72
1458,BOS,54.0,103.0,0.0,4.0,22.0,4.0,20.0,10.0,26.0,6.0,25.0,62.5,120.5
1459,PHI,61.0,106.0,30.0,24.0,3.0,1.0,9.0,2.0,2.0,29.0,11.0,59.44,117.22
1460,LAC,49.0,93.0,0.0,9.0,11.0,12.0,15.0,13.0,16.0,25.0,19.0,58.24,117.38
1461,BKN,46.0,100.0,30.0,25.0,27.0,6.0,13.0,8.0,8.0,18.0,24.0,55.16,112.6
1462,SAS,51.0,105.0,0.0,26.0,29.0,23.0,22.0,17.0,4.0,19.0,3.0,55.66,111.76
1463,NYK,65.0,126.0,30.0,15.0,13.0,19.0,2.0,21.0,7.0,21.0,18.0,57.4,115.74
1464,PHX,57.0,116.0,0.0,6.0,1.0,25.0,11.0,20.0,18.0,7.0,15.0,61.28,118.14
1465,CHI,57.0,115.0,30.0,19.0,20.0,7.0,14.0,9.0,11.0,23.0,22.0,53.38,112.54
1467,HOU,66.0,128.0,30.0,28.0,9.0,11.0,10.0,15.0,1.0,22.0,13.0,55.1,113.58
1468,MIA,54.0,108.0,0.0,21.0,8.0,14.0,24.0,16.0,17.0,2.0,23.0,56.54,110.88
1469,MEM,46.0,102.0,30.0,29.0,21.0,24.0,23.0,12.0,6.0,11.0,2.0,52.46,106.66
1470,DET,52.0,118.0,0.0,22.0,16.0,28.0,17.0,6.0,10.0,30.0,8.0,54.7,113.32
1472,NOP,44.0,101.0,0.0,12.0,7.0,15.0,8.0,1.0,20.0,10.0,5.0,59.9,117.24
1473,MIN,72.0,122.0,30.0,7.0,4.0,29.0,18.0,11.0,14.0,5.0,4.0,57.5,114.3
1474,CLE,57.0,120.0,0.0,10.0,19.0,20.0,12.0,3.0,23.0,1.0,29.0,58.5,115.54
1475,OKC,70.0,128.0,30.0,2.0,18.0,2.0,28.0,4.0,12.0,9.0,12.0,60.36,122.08
1476,TOR,62.0,127.0,0.0,17.0,15.0,10.0,16.0,19.0,15.0,15.0,26.0,56.66,115.14
1477,DAL,58.0,116.0,30.0,11.0,14.0,3.0,26.0,28.0,3.0,17.0,21.0,60.56,118.42
1478,GSW,47.0,105.0,0.0,13.0,25.0,22.0,3.0,7.0,19.0,26.0,14.0,58.62,120.14
1479,DEN,53.0,108.0,30.0,14.0,23.0,8.0,6.0,14.0,24.0,24.0,10.0,58.4,114.44
1480,POR,60.0,118.0,0.0,30.0,17.0,27.0,5.0,24.0,21.0,16.0,1.0,54.2,108.44
1481,SAC,56.0,121.0,30.0,5.0,24.0,16.0,21.0,25.0,25.0,4.0,28.0,60.02,119.1
1482,GSW,56.0,120.0,0.0,13.0,25.0,22.0,3.0,27.0,29.0,28.0,7.0,58.62,120.14
1483,DET,48.0,109.0,30.0,22.0,16.0,28.0,17.0,14.0,24.0,24.0,10.0,54.7,113.32
1486,DAL,53.0,117.0,0.0,11.0,14.0,3.0,26.0,18.0,27.0,3.0,6.0,60.56,118.42
1487,ORL,66.0,102.0,30.0,18.0,2.0,26.0,7.0,19.0,15.0,15.0,26.0,55.8,112.06
1491,BKN,67.0,125.0,30.0,25.0,27.0,6.0,13.0,6.0,10.0,30.0,8.0,55.16,112.6
1493,MIA,62.0,108.0,30.0,21.0,8.0,14.0,24.0,15.0,1.0,22.0,13.0,56.54,110.88
1494,LAC,46.0,97.0,0.0,9.0,11.0,12.0,15.0,17.0,4.0,19.0,3.0,58.24,117.38
1495,NYK,42.0,111.0,30.0,15.0,13.0,19.0,2.0,8.0,8.0,18.0,24.0,57.4,115.74
1496,UTA,52.0,113.0,0.0,16.0,12.0,30.0,1.0,20.0,18.0,7.0,15.0,58.38,118.72
1497,CHI,66.0,130.0,30.0,19.0,20.0,7.0,14.0,22.0,5.0,27.0,17.0,53.38,112.54
1498,SAC,42.0,97.0,0.0,5.0,24.0,16.0,21.0,5.0,30.0,20.0,9.0,60.02,119.1
1502,ATL,50.0,117.0,0.0,20.0,10.0,9.0,4.0,3.0,23.0,1.0,29.0,61.8,121.14
1503,OKC,58.0,126.0,30.0,2.0,18.0,2.0,28.0,30.0,9.0,14.0,20.0,60.36,122.08
1505,DEN,59.0,134.0,30.0,14.0,23.0,8.0,6.0,11.0,14.0,5.0,4.0,58.4,114.44
1507,DET,49.0,106.0,30.0,22.0,16.0,28.0,17.0,9.0,11.0,23.0,22.0,54.7,113.32
1510,GSW,45.0,104.0,0.0,13.0,25.0,22.0,3.0,4.0,12.0,9.0,12.0,58.62,120.14
1511,CLE,57.0,115.0,30.0,10.0,19.0,20.0,12.0,14.0,24.0,24.0,10.0,58.5,115.54
1515,POR,55.0,100.0,30.0,30.0,17.0,27.0,5.0,16.0,17.0,2.0,23.0,54.2,108.44
1525,BKN,58.0,114.0,30.0,25.0,27.0,6.0,13.0,2.0,2.0,29.0,11.0,55.16,112.6
1530,CHI,53.0,101.0,0.0,19.0,20.0,7.0,14.0,7.0,19.0,26.0,14.0,53.38,112.54
1532,CLE,53.0,116.0,0.0,10.0,19.0,20.0,12.0,26.0,28.0,8.0,27.0,58.5,115.54
1540,GSW,69.0,141.0,0.0,13.0,25.0,22.0,3.0,3.0,23.0,1.0,29.0,58.62,120.14
1545,POR,54.0,115.0,30.0,30.0,17.0,27.0,5.0,16.0,17.0,2.0,23.0,54.2,108.44
1548,DET,49.0,116.0,0.0,22.0,16.0,28.0,17.0,11.0,14.0,5.0,4.0,54.7,113.32
